Customer ID,Age,Gender,Income Level,Country,Reservation Date,Travel Date,Travel Duration,Travel Type,Travel Destination,Reservation Fee,Reservation Status,Customer Satisfaction Score
CUST_2259,28,Male,Very High,India,2023-09-12 11:05:44.768632,2023-11-17 11:05:44.768632,18,Family,Dubai,3999.36,Completed,9
CUST_2260,26,Male,Very High,Germany,2024-06-26 11:05:44.768634,2024-08-31 11:05:44.768634,21,Holiday,Berlin,1289.14,Cancelled,4
CUST_2261,69,Male,Medium,China,2023-09-02 11:05:44.768635,2023-09-23 11:05:44.768635,6,Holiday,Sydney,6546.52,Completed,4
CUST_2262,19,Male,Very High,India,2024-01-08 11:05:44.768636,2024-03-12 11:05:44.768636,7,Family,Bangkok,7120.93,Cancelled,4
CUST_2263,46,Female,Low,Spain,2024-03-23 11:05:44.768637,2024-04-02 11:05:44.768637,11,Family,Sydney,2577.07,Pending,3
CUST_2264,68,Female,Medium,India,2024-02-02 11:05:44.768639,2024-02-29 11:05:44.768639,18,Adventure,Moscow,8406.24,Cancelled,4
CUST_2265,46,Male,Medium,Spain,2023-12-01 11:05:44.768640,2024-02-03 11:05:44.768640,5,Relaxation,Barcelona,2790.07,Completed,10
CUST_2266,56,Male,Medium,Canada,2024-06-04 11:05:44.768641,2024-07-21 11:05:44.768641,11,Business,London,7355.46,Completed,4
CUST_2267,34,Male,Medium,Brazil,2024-03-18 11:05:44.768642,2024-05-18 11:05:44.768642,9,Family,Sydney,2303.82,Completed,7
CUST_2268,46,Female,Low,Australia,2024-05-20 11:05:44.768644,2024-08-05 11:05:44.768644,18,Adventure,Berlin,4300.65,Cancelled,2
CUST_2269,64,Female,High,UK,2024-04-15 11:05:44.768645,2024-06-08 11:05:44.768645,15,Relaxation,Istanbul,7705.82,Pending,4
CUST_2270,23,Male,Low,Australia,2023-09-02 11:05:44.768646,2023-10-05 11:05:44.768646,25,Relaxation,Paris,2685.32,Cancelled,1
CUST_2271,51,Male,High,Italy,2023-11-19 11:05:44.768647,2023-12-12 11:05:44.768647,22,Family,Barcelona,7436.72,Completed,5
CUST_2272,22,Male,Very High,India,2023-08-22 11:05:44.768649,2023-08-23 11:05:44.768649,24,Family,Berlin,3712.94,Completed,10
CUST_2273,56,Male,High,UK,2024-05-04 11:05:44.768650,2024-07-27 11:05:44.768650,17,Family,Tokyo,9998.03,Pending,6
CUST_2274,61,Female,Low,Canada,2023-10-28 11:05:44.768651,2023-12-30 11:05:44.768651,27,Relaxation,London,2563.6,Cancelled,4
CUST_2275,64,Female,Very High,Australia,2024-01-29 11:05:44.768653,2024-03-03 11:05:44.768653,21,Business,Dubai,1113.39,Cancelled,3
CUST_2276,28,Female,Very High,India,2023-11-26 11:05:44.768654,2023-12-02 11:05:44.768654,15,Adventure,Rome,4253.24,Cancelled,5
CUST_2277,49,Female,Very High,Japan,2023-07-19 11:05:44.768655,2023-07-29 11:05:44.768655,15,Family,Barcelona,7215.53,Completed,5
CUST_2278,38,Female,Low,Germany,2024-04-20 11:05:44.768657,2024-07-06 11:05:44.768657,1,Adventure,London,9557.89,Completed,6
CUST_2279,61,Male,High,Japan,2023-11-01 11:05:44.768658,2024-01-24 11:05:44.768658,13,Business,New York,6687.13,Cancelled,4
CUST_2280,46,Male,Very High,Japan,2024-03-01 11:05:44.768659,2024-03-06 11:05:44.768659,12,Business,Bangkok,5429.37,Pending,3
CUST_2281,25,Female,Low,Canada,2023-10-31 11:05:44.768661,2023-12-15 11:05:44.768661,5,Business,New York,7636.83,Completed,5
CUST_2282,46,Male,Medium,USA,2024-01-16 11:05:44.768662,2024-03-28 11:05:44.768662,18,Holiday,Istanbul,6050.38,Pending,6
CUST_2283,40,Female,Very High,France,2023-07-11 11:05:44.768663,2023-09-11 11:05:44.768663,20,Relaxation,London,6841.01,Pending,6
CUST_2284,28,Female,High,Australia,2023-10-14 11:05:44.768665,2023-12-09 11:05:44.768665,15,Business,Dubai,5581.67,Completed,7
CUST_2285,23,Male,Medium,USA,2024-03-16 11:05:44.768666,2024-05-29 11:05:44.768666,20,Business,Dubai,2813.01,Completed,9
CUST_2286,32,Female,High,China,2024-06-16 11:05:44.768667,2024-09-06 11:05:44.768667,10,Family,Tokyo,7571.81,Pending,6
CUST_2287,20,Male,Low,Spain,2024-01-06 11:05:44.768670,2024-03-09 11:05:44.768670,9,Adventure,New York,4583.16,Pending,6
CUST_2288,49,Male,Low,USA,2023-10-21 11:05:44.768674,2023-11-06 11:05:44.768674,11,Business,Barcelona,3867.33,Pending,7
CUST_2289,38,Male,Very High,Italy,2024-02-24 11:05:44.768677,2024-03-21 11:05:44.768677,21,Business,London,71.4,Cancelled,5
CUST_2290,24,Female,High,Japan,2023-12-20 11:05:44.768682,2024-03-14 11:05:44.768682,8,Business,Moscow,3549.24,Completed,3
CUST_2291,28,Female,High,France,2023-10-09 11:05:44.768686,2023-10-16 11:05:44.768686,15,Holiday,Moscow,9085.49,Pending,7
CUST_2292,62,Female,Medium,Brazil,2023-08-11 11:05:44.768689,2023-09-28 11:05:44.768689,16,Holiday,Berlin,524.93,Pending,6
CUST_2293,68,Female,Medium,USA,2023-09-08 11:05:44.768692,2023-10-28 11:05:44.768692,27,Holiday,Rome,1452.25,Cancelled,10
CUST_2294,22,Female,Very High,India,2024-05-20 11:05:44.768697,2024-06-23 11:05:44.768697,17,Adventure,London,6930.33,Cancelled,7
CUST_2295,21,Female,Very High,Spain,2024-02-02 11:05:44.768699,2024-03-18 11:05:44.768699,23,Family,Tokyo,6391.77,Completed,10
CUST_2296,62,Male,Low,Spain,2024-05-03 11:05:44.768701,2024-07-10 11:05:44.768701,7,Holiday,London,6169.78,Cancelled,5
CUST_2297,65,Male,Medium,Japan,2023-10-24 11:05:44.768702,2024-01-09 11:05:44.768702,20,Holiday,Rome,5502.89,Completed,2
CUST_2298,21,Female,Very High,Australia,2024-04-28 11:05:44.768703,2024-06-11 11:05:44.768703,26,Family,Tokyo,6090.03,Pending,5
CUST_2299,46,Male,Medium,Spain,2024-04-25 11:05:44.768705,2024-05-13 11:05:44.768705,7,Holiday,Tokyo,6803.07,Completed,3
CUST_2300,34,Male,Medium,Italy,2024-06-06 11:05:44.768706,2024-07-19 11:05:44.768706,3,Business,Berlin,5255.84,Pending,2
CUST_2301,33,Female,Very High,Brazil,2024-01-16 11:05:44.768707,2024-02-05 11:05:44.768707,26,Family,Dubai,6302.69,Completed,8
CUST_2302,37,Male,High,France,2024-03-31 11:05:44.768708,2024-04-16 11:05:44.768708,10,Business,Barcelona,172.95,Pending,5
CUST_2303,25,Male,High,Italy,2024-06-16 11:05:44.768710,2024-08-01 11:05:44.768710,18,Business,Berlin,4783.41,Completed,5
CUST_2304,28,Male,Very High,India,2024-06-25 11:05:44.768711,2024-07-07 11:05:44.768711,20,Family,Dubai,4253.52,Pending,7
CUST_2305,21,Male,Low,India,2023-11-01 11:05:44.768712,2023-12-06 11:05:44.768712,21,Family,Istanbul,7769.52,Completed,6
CUST_2306,54,Female,Medium,China,2023-11-10 11:05:44.768713,2023-12-25 11:05:44.768713,29,Relaxation,Istanbul,2299.89,Cancelled,1
CUST_2307,34,Female,High,Germany,2024-05-30 11:05:44.768715,2024-07-21 11:05:44.768715,16,Family,Rome,7703.47,Cancelled,6
CUST_2308,67,Male,Low,Italy,2023-09-19 11:05:44.768716,2023-10-03 11:05:44.768716,14,Business,Bangkok,5056.15,Cancelled,6
CUST_2309,30,Female,High,Japan,2023-10-14 11:05:44.768717,2023-11-24 11:05:44.768717,25,Family,Berlin,6684.78,Completed,2
CUST_2310,47,Male,Low,Canada,2024-06-13 11:05:44.768718,2024-08-27 11:05:44.768718,17,Adventure,Dubai,519.41,Cancelled,4
CUST_2311,62,Female,Very High,Germany,2024-04-28 11:05:44.768720,2024-05-17 11:05:44.768720,4,Relaxation,Dubai,8169.74,Cancelled,2
CUST_2312,55,Female,Low,Spain,2023-08-22 11:05:44.768721,2023-10-11 11:05:44.768721,7,Adventure,London,5509.07,Pending,9
CUST_2313,66,Male,Low,USA,2023-11-13 11:05:44.768722,2024-01-17 11:05:44.768722,12,Relaxation,Rome,5884.54,Completed,4
CUST_2314,48,Male,Medium,Brazil,2023-09-24 11:05:44.768723,2023-10-31 11:05:44.768723,27,Business,Paris,2094.42,Cancelled,1
CUST_2315,48,Male,Low,India,2024-04-30 11:05:44.768727,2024-06-02 11:05:44.768727,16,Adventure,Barcelona,8467.45,Cancelled,7
CUST_2316,60,Male,Very High,France,2023-09-24 11:05:44.768728,2023-11-09 11:05:44.768728,16,Adventure,Paris,2803.13,Completed,7
CUST_2317,27,Male,High,India,2024-02-27 11:05:44.768730,2024-03-19 11:05:44.768730,16,Business,Paris,8355.78,Completed,9
CUST_2318,32,Male,Medium,Canada,2024-05-28 11:05:44.768731,2024-08-09 11:05:44.768731,9,Business,Bangkok,9091.69,Completed,6
CUST_2319,33,Male,Low,UK,2024-02-05 11:05:44.768732,2024-02-13 11:05:44.768732,6,Holiday,Rome,7993.94,Cancelled,3
CUST_2320,25,Male,Low,France,2024-01-08 11:05:44.768733,2024-01-23 11:05:44.768733,19,Family,Dubai,9383.27,Cancelled,3
CUST_2321,56,Female,Low,UK,2024-05-03 11:05:44.768735,2024-05-28 11:05:44.768735,18,Family,Barcelona,1884.11,Completed,8
CUST_2322,40,Female,Low,UK,2023-11-12 11:05:44.768736,2024-01-12 11:05:44.768736,29,Adventure,Tokyo,1985.19,Cancelled,1
CUST_2323,60,Male,High,Spain,2024-01-01 11:05:44.768737,2024-01-13 11:05:44.768737,23,Business,Barcelona,8721.59,Pending,1
CUST_2324,36,Male,High,Japan,2024-06-17 11:05:44.768739,2024-07-28 11:05:44.768739,2,Family,London,4714.02,Pending,8
CUST_2325,41,Female,High,China,2024-01-22 11:05:44.768740,2024-02-20 11:05:44.768740,29,Holiday,Barcelona,1302.61,Pending,2
CUST_2326,34,Male,Low,UK,2024-05-17 11:05:44.768741,2024-06-19 11:05:44.768741,14,Holiday,Moscow,1106.88,Completed,2
CUST_2327,24,Female,Medium,Spain,2024-05-18 11:05:44.768742,2024-07-14 11:05:44.768742,6,Relaxation,Sydney,5047.43,Completed,1
CUST_2328,60,Female,Very High,Canada,2023-08-24 11:05:44.768745,2023-09-15 11:05:44.768745,3,Family,Sydney,6437.38,Cancelled,1
CUST_2329,67,Male,Low,Brazil,2023-07-28 11:05:44.768748,2023-09-21 11:05:44.768748,24,Adventure,Istanbul,8177.57,Completed,7
CUST_2330,62,Female,Medium,Brazil,2024-05-13 11:05:44.768751,2024-08-02 11:05:44.768751,1,Holiday,Tokyo,5766.87,Completed,10
CUST_2331,40,Male,Medium,France,2024-02-03 11:05:44.768753,2024-03-01 11:05:44.768753,21,Adventure,Tokyo,487.57,Pending,4
CUST_2332,48,Female,Very High,Spain,2023-08-07 11:05:44.768756,2023-10-17 11:05:44.768756,24,Family,Dubai,9642.43,Completed,5
CUST_2333,48,Female,Medium,UK,2024-02-02 11:05:44.768759,2024-04-09 11:05:44.768759,15,Adventure,Berlin,5467.88,Cancelled,10
CUST_2334,61,Female,Low,Brazil,2023-09-15 11:05:44.768761,2023-11-25 11:05:44.768761,8,Business,New York,2244.51,Pending,4
CUST_2335,56,Male,Very High,Italy,2024-01-03 11:05:44.768764,2024-03-02 11:05:44.768764,6,Relaxation,London,3858.19,Pending,1
CUST_2336,28,Female,Very High,Australia,2024-04-07 11:05:44.768767,2024-05-01 11:05:44.768767,21,Business,Dubai,3664.06,Cancelled,7
CUST_2337,67,Male,Very High,France,2024-07-05 11:05:44.768770,2024-09-06 11:05:44.768770,20,Adventure,New York,5600.14,Completed,9
CUST_2338,19,Female,Very High,Italy,2023-08-07 11:05:44.768772,2023-11-05 11:05:44.768772,8,Family,Rome,8338.33,Completed,8
CUST_2339,57,Male,Low,Brazil,2023-11-08 11:05:44.768773,2023-11-25 11:05:44.768773,10,Relaxation,London,9547.14,Cancelled,10
CUST_2340,39,Female,Medium,Canada,2023-12-14 11:05:44.768775,2024-02-13 11:05:44.768775,3,Holiday,Bangkok,1353.6,Pending,4
CUST_2341,63,Male,High,Brazil,2023-12-14 11:05:44.768776,2024-02-14 11:05:44.768776,20,Adventure,Dubai,4448.88,Pending,8
CUST_2342,46,Female,High,Germany,2023-08-19 11:05:44.768777,2023-10-30 11:05:44.768777,27,Relaxation,Rome,3672.41,Cancelled,10
CUST_2343,25,Female,High,China,2024-03-21 11:05:44.768779,2024-05-07 11:05:44.768779,7,Relaxation,Rome,3057.69,Completed,4
CUST_2344,60,Female,Low,UK,2024-05-23 11:05:44.768780,2024-08-19 11:05:44.768780,26,Relaxation,Berlin,6922.43,Completed,7
CUST_2345,39,Female,High,UK,2023-12-08 11:05:44.768782,2024-02-25 11:05:44.768782,28,Relaxation,London,4714.33,Pending,8
CUST_2346,50,Male,Medium,Japan,2024-02-23 11:05:44.768783,2024-05-20 11:05:44.768783,26,Business,Sydney,6784.73,Completed,2
CUST_2347,32,Female,Very High,Australia,2023-11-03 11:05:44.768784,2024-01-07 11:05:44.768784,25,Relaxation,Berlin,9862.08,Completed,3
CUST_2348,59,Female,Low,China,2023-11-30 11:05:44.768785,2024-02-28 11:05:44.768785,6,Holiday,Rome,4586.3,Completed,2
CUST_2349,42,Male,High,Brazil,2023-08-01 11:05:44.768787,2023-08-06 11:05:44.768787,16,Adventure,Moscow,9682.5,Cancelled,9
CUST_2350,68,Male,High,France,2023-10-30 11:05:44.768788,2023-11-26 11:05:44.768788,23,Business,London,1701.3,Pending,5
CUST_2351,28,Female,Medium,France,2023-12-29 11:05:44.768789,2024-01-20 11:05:44.768789,13,Adventure,Istanbul,8088.18,Pending,9
CUST_2352,61,Male,High,USA,2024-04-25 11:05:44.768790,2024-05-04 11:05:44.768790,20,Holiday,Paris,561.54,Pending,5
CUST_2353,26,Female,Low,UK,2023-12-02 11:05:44.768792,2024-01-12 11:05:44.768792,18,Business,Sydney,2130.75,Pending,2
CUST_2354,30,Female,Medium,Brazil,2024-03-25 11:05:44.768793,2024-05-13 11:05:44.768793,15,Relaxation,Barcelona,3186.12,Completed,6
CUST_2355,68,Male,High,USA,2023-12-04 11:05:44.768794,2024-02-06 11:05:44.768794,21,Family,Bangkok,1640.29,Completed,9
CUST_2356,44,Male,Low,UK,2023-08-22 11:05:44.768795,2023-10-12 11:05:44.768795,5,Adventure,Rome,4925.65,Cancelled,10
CUST_2357,23,Female,Medium,China,2024-04-01 11:05:44.768797,2024-06-20 11:05:44.768797,9,Family,Berlin,3168.75,Cancelled,9
CUST_2358,68,Female,Medium,France,2024-02-22 11:05:44.768798,2024-04-30 11:05:44.768798,17,Holiday,Bangkok,6081.1,Pending,2
CUST_2359,69,Male,Low,China,2024-06-02 11:05:44.768799,2024-07-24 11:05:44.768799,16,Holiday,Sydney,2665.53,Cancelled,2
CUST_2360,20,Female,Very High,France,2024-04-29 11:05:44.768801,2024-05-04 11:05:44.768801,21,Family,Bangkok,1119.28,Cancelled,3
CUST_2361,43,Male,Low,Germany,2023-11-13 11:05:44.768802,2024-01-28 11:05:44.768802,9,Family,Dubai,1921.5,Cancelled,4
CUST_2362,45,Male,Very High,Canada,2024-01-26 11:05:44.768803,2024-03-07 11:05:44.768803,11,Relaxation,Paris,5020.49,Cancelled,5
CUST_2363,54,Male,Medium,France,2024-01-05 11:05:44.768804,2024-01-24 11:05:44.768804,3,Holiday,Dubai,785.72,Cancelled,2
CUST_2364,61,Male,Medium,China,2024-02-10 11:05:44.768806,2024-03-02 11:05:44.768806,27,Holiday,Moscow,3732.22,Pending,4
CUST_2365,69,Male,Low,USA,2023-11-21 11:05:44.768807,2023-12-25 11:05:44.768807,23,Holiday,Berlin,5075.41,Completed,8
CUST_2366,52,Female,Medium,Australia,2024-01-15 11:05:44.768808,2024-04-06 11:05:44.768808,14,Family,Berlin,6585.84,Completed,9
CUST_2367,63,Male,Very High,Canada,2024-03-05 11:05:44.768810,2024-06-03 11:05:44.768810,13,Relaxation,New York,7243.97,Pending,5
CUST_2368,65,Female,Medium,France,2024-04-16 11:05:44.768811,2024-05-07 11:05:44.768811,3,Family,Sydney,6998.29,Pending,5
CUST_2369,48,Female,Medium,Germany,2023-11-15 11:05:44.768812,2024-01-29 11:05:44.768812,16,Family,Sydney,9791.81,Pending,10
CUST_2370,60,Female,Low,Canada,2024-05-04 11:05:44.768813,2024-05-26 11:05:44.768813,8,Relaxation,Moscow,1269.9,Completed,8
CUST_2371,30,Female,Low,UK,2023-07-14 11:05:44.768815,2023-09-12 11:05:44.768815,15,Adventure,Tokyo,6492.61,Completed,8
CUST_2372,18,Female,Very High,Italy,2024-01-16 11:05:44.768816,2024-01-29 11:05:44.768816,5,Adventure,Dubai,1797.72,Cancelled,5
CUST_2373,37,Male,High,Japan,2024-03-18 11:05:44.768817,2024-06-03 11:05:44.768817,12,Holiday,New York,8505.55,Cancelled,8
CUST_2374,20,Male,Low,Germany,2023-10-28 11:05:44.768818,2023-12-12 11:05:44.768818,25,Relaxation,Istanbul,4773.58,Cancelled,10
CUST_2375,30,Male,Medium,UK,2024-04-20 11:05:44.768820,2024-07-08 11:05:44.768820,26,Business,Rome,6037.04,Completed,9
CUST_2376,48,Male,Low,Japan,2024-05-20 11:05:44.768821,2024-08-08 11:05:44.768821,26,Relaxation,London,9607.98,Cancelled,3
CUST_2377,41,Male,High,USA,2023-10-08 11:05:44.768822,2023-11-06 11:05:44.768822,20,Adventure,Dubai,3693.04,Completed,8
CUST_2378,19,Male,High,Italy,2023-09-12 11:05:44.768823,2023-11-20 11:05:44.768823,17,Business,Istanbul,5822.3,Pending,7
CUST_2379,24,Female,Low,Germany,2023-09-03 11:05:44.768825,2023-11-24 11:05:44.768825,6,Holiday,London,2450.41,Cancelled,6
CUST_2380,31,Male,High,USA,2023-11-24 11:05:44.768826,2024-02-11 11:05:44.768826,11,Family,Paris,4948.95,Completed,9
CUST_2381,42,Female,Low,France,2024-01-28 11:05:44.768827,2024-03-20 11:05:44.768827,10,Business,Barcelona,2205.63,Pending,7
CUST_2382,35,Female,High,USA,2024-04-10 11:05:44.768829,2024-05-22 11:05:44.768829,5,Relaxation,London,3226.87,Pending,8
CUST_2383,67,Female,Very High,Canada,2024-05-25 11:05:44.768830,2024-06-12 11:05:44.768830,2,Holiday,Istanbul,9736.57,Pending,2
CUST_2384,57,Male,Very High,Japan,2023-08-05 11:05:44.768831,2023-10-19 11:05:44.768831,15,Family,Bangkok,2573.92,Pending,9
CUST_2385,69,Female,Very High,France,2024-01-29 11:05:44.768832,2024-04-05 11:05:44.768832,15,Business,Sydney,290.75,Completed,2
CUST_2386,36,Female,Medium,Spain,2024-04-16 11:05:44.768834,2024-07-03 11:05:44.768834,20,Business,Rome,6428.82,Completed,2
CUST_2387,68,Female,Very High,Canada,2024-02-20 11:05:44.768835,2024-04-17 11:05:44.768835,27,Relaxation,Bangkok,7136.87,Pending,4
CUST_2388,46,Male,Low,Spain,2024-01-08 11:05:44.768836,2024-03-16 11:05:44.768836,17,Business,Moscow,236.92,Cancelled,1
CUST_2389,31,Female,Very High,USA,2023-08-04 11:05:44.768837,2023-08-18 11:05:44.768837,29,Relaxation,Tokyo,5381.89,Pending,6
CUST_2390,45,Female,Medium,Germany,2023-07-09 11:05:44.768839,2023-08-29 11:05:44.768839,17,Adventure,Barcelona,2834.93,Completed,6
CUST_2391,62,Male,Very High,Australia,2024-05-10 11:05:44.768840,2024-06-28 11:05:44.768840,5,Adventure,Rome,4337.8,Pending,6
CUST_2392,28,Female,Medium,Spain,2024-05-12 11:05:44.768841,2024-06-19 11:05:44.768841,10,Business,Istanbul,6837.32,Cancelled,9
CUST_2393,53,Female,High,Australia,2023-12-28 11:05:44.768842,2024-02-09 11:05:44.768842,1,Adventure,Moscow,8703.82,Cancelled,3
CUST_2394,20,Female,Low,France,2024-01-26 11:05:44.768844,2024-03-23 11:05:44.768844,17,Business,Moscow,3381.3,Cancelled,2
CUST_2395,29,Female,Very High,Brazil,2024-01-23 11:05:44.768845,2024-04-05 11:05:44.768845,25,Business,Istanbul,9278.45,Pending,7
CUST_2396,42,Male,Medium,China,2024-02-01 11:05:44.768846,2024-04-26 11:05:44.768846,23,Family,Barcelona,4424.98,Pending,9
CUST_2397,58,Male,Medium,Italy,2024-01-20 11:05:44.768848,2024-04-11 11:05:44.768848,7,Adventure,Sydney,7701.81,Completed,9
CUST_2398,68,Female,Low,Germany,2024-07-08 11:05:44.768849,2024-08-18 11:05:44.768849,16,Adventure,Paris,668.91,Completed,7
CUST_2399,37,Female,Low,UK,2024-04-03 11:05:44.768850,2024-05-23 11:05:44.768850,4,Adventure,New York,7966.59,Cancelled,8
CUST_2400,38,Female,Very High,Canada,2023-08-06 11:05:44.768854,2023-10-04 11:05:44.768854,17,Business,Dubai,8569.01,Cancelled,7
CUST_2401,50,Male,Medium,Japan,2023-08-11 11:05:44.768856,2023-08-25 11:05:44.768856,17,Adventure,New York,2983.35,Completed,6
CUST_2402,65,Male,Medium,UK,2024-02-05 11:05:44.768858,2024-02-22 11:05:44.768858,22,Holiday,Rome,1843.93,Cancelled,10
CUST_2403,49,Female,Low,Canada,2023-08-16 11:05:44.768859,2023-10-19 11:05:44.768859,12,Holiday,Bangkok,8146.64,Cancelled,1
CUST_2404,18,Male,Medium,France,2024-04-04 11:05:44.768860,2024-06-05 11:05:44.768860,21,Relaxation,Paris,599.69,Cancelled,7
CUST_2405,64,Male,High,Spain,2024-04-13 11:05:44.768861,2024-06-09 11:05:44.768861,23,Holiday,Moscow,221.7,Completed,2
CUST_2406,56,Male,High,France,2023-09-27 11:05:44.768863,2023-10-20 11:05:44.768863,18,Business,Sydney,9531.19,Completed,5
CUST_2407,28,Male,Medium,China,2024-04-18 11:05:44.768864,2024-05-16 11:05:44.768864,23,Adventure,Barcelona,5520.58,Completed,4
CUST_2408,30,Male,High,Canada,2023-11-08 11:05:44.768865,2023-12-01 11:05:44.768865,19,Adventure,New York,7903.03,Completed,9
CUST_2409,33,Female,Low,Spain,2024-03-07 11:05:44.768866,2024-03-22 11:05:44.768866,5,Business,Dubai,1565.16,Cancelled,10
CUST_2410,64,Male,Very High,UK,2024-05-29 11:05:44.768868,2024-08-18 11:05:44.768868,25,Relaxation,Paris,5984.44,Cancelled,6
CUST_2411,63,Male,Very High,Japan,2023-07-09 11:05:44.768869,2023-09-28 11:05:44.768869,26,Adventure,New York,3958.12,Cancelled,8
CUST_2412,63,Male,Low,China,2023-10-14 11:05:44.768870,2023-11-28 11:05:44.768870,23,Family,Istanbul,1726.77,Pending,4
CUST_2413,32,Female,High,Australia,2024-02-27 11:05:44.768871,2024-03-15 11:05:44.768871,9,Family,New York,5350.48,Cancelled,10
CUST_2414,24,Female,Low,USA,2023-07-13 11:05:44.768873,2023-09-25 11:05:44.768873,17,Holiday,London,2125.64,Completed,6
CUST_2415,37,Female,Low,France,2024-05-15 11:05:44.768876,2024-07-21 11:05:44.768876,13,Family,Rome,122.35,Completed,3
CUST_2416,64,Female,Very High,UK,2024-06-12 11:05:44.768879,2024-07-06 11:05:44.768879,8,Relaxation,Dubai,9101.01,Completed,6
CUST_2417,18,Male,Low,Italy,2023-12-28 11:05:44.768881,2024-03-12 11:05:44.768881,23,Family,Istanbul,1163.67,Cancelled,8
CUST_2418,29,Male,Low,UK,2024-05-24 11:05:44.768884,2024-08-15 11:05:44.768884,7,Family,Berlin,4942.05,Cancelled,8
CUST_2419,43,Female,Medium,India,2023-12-21 11:05:44.768886,2024-03-02 11:05:44.768886,22,Holiday,Dubai,9841.97,Completed,1
CUST_2420,33,Male,Medium,USA,2023-11-14 11:05:44.768889,2024-01-10 11:05:44.768889,3,Holiday,Paris,465.42,Completed,10
CUST_2421,54,Female,Low,UK,2023-11-03 11:05:44.768891,2023-12-02 11:05:44.768891,25,Relaxation,Bangkok,6233.95,Completed,1
CUST_2422,34,Male,High,Germany,2023-08-04 11:05:44.768893,2023-09-02 11:05:44.768893,27,Adventure,Moscow,487.91,Pending,7
CUST_2423,63,Male,High,Germany,2024-04-27 11:05:44.768894,2024-07-08 11:05:44.768894,10,Family,Sydney,5530.78,Completed,6
CUST_2424,61,Female,Medium,France,2023-07-13 11:05:44.768896,2023-09-04 11:05:44.768896,24,Business,Berlin,2882.03,Cancelled,6
CUST_2425,44,Male,Very High,France,2024-04-27 11:05:44.768897,2024-06-27 11:05:44.768897,27,Adventure,Bangkok,2708.51,Completed,8
CUST_2426,59,Female,Medium,Brazil,2024-06-09 11:05:44.768898,2024-08-30 11:05:44.768898,4,Family,Bangkok,4503.29,Completed,1
CUST_2427,51,Male,Low,Germany,2024-05-12 11:05:44.768900,2024-06-05 11:05:44.768900,21,Holiday,New York,7118.68,Pending,6
CUST_2428,32,Male,Low,India,2024-04-22 11:05:44.768901,2024-04-28 11:05:44.768901,15,Business,Istanbul,5711.26,Cancelled,7
CUST_2429,24,Female,High,Germany,2023-08-20 11:05:44.768902,2023-11-08 11:05:44.768902,18,Business,Istanbul,5969.62,Pending,6
CUST_2430,53,Female,High,Japan,2024-05-08 11:05:44.768903,2024-07-15 11:05:44.768903,23,Holiday,Berlin,2939.53,Cancelled,5
CUST_2431,54,Female,Low,Brazil,2023-12-15 11:05:44.768905,2024-01-19 11:05:44.768905,15,Business,Dubai,7616.73,Cancelled,9
CUST_2432,40,Female,High,India,2023-09-01 11:05:44.768906,2023-10-09 11:05:44.768906,18,Relaxation,Tokyo,426.31,Pending,5
CUST_2433,44,Male,High,China,2024-05-21 11:05:44.768907,2024-07-25 11:05:44.768907,10,Business,Dubai,9043.31,Completed,4
CUST_2434,45,Female,Very High,Spain,2024-02-15 11:05:44.768908,2024-02-28 11:05:44.768908,29,Holiday,London,9306.22,Pending,3
CUST_2435,29,Male,High,UK,2024-05-28 11:05:44.768910,2024-05-31 11:05:44.768910,21,Holiday,Tokyo,229.27,Cancelled,3
CUST_2436,49,Female,Medium,Italy,2023-09-17 11:05:44.768911,2023-11-19 11:05:44.768911,2,Adventure,Paris,2286.57,Pending,1
CUST_2437,21,Male,Low,France,2023-09-15 11:05:44.768912,2023-10-21 11:05:44.768912,22,Relaxation,Istanbul,3477.55,Cancelled,2
CUST_2438,53,Female,Medium,Canada,2024-05-18 11:05:44.768913,2024-07-12 11:05:44.768913,4,Relaxation,Paris,3363.25,Completed,2
CUST_2439,31,Male,Low,Canada,2024-03-19 11:05:44.768915,2024-03-25 11:05:44.768915,2,Business,Barcelona,4804.69,Cancelled,9
CUST_2440,49,Female,High,China,2024-02-05 11:05:44.768916,2024-03-09 11:05:44.768916,3,Adventure,Sydney,8770.78,Cancelled,4
CUST_2441,32,Male,High,India,2023-12-15 11:05:44.768917,2024-02-15 11:05:44.768917,12,Holiday,Rome,8820.21,Cancelled,7
CUST_2442,61,Female,High,France,2024-04-11 11:05:44.768919,2024-04-17 11:05:44.768919,25,Adventure,Barcelona,9931.02,Cancelled,5
CUST_2443,36,Male,Low,China,2023-10-11 11:05:44.768920,2023-12-20 11:05:44.768920,6,Relaxation,Bangkok,1319.49,Completed,10
CUST_2444,28,Male,Medium,China,2023-11-20 11:05:44.768921,2024-01-20 11:05:44.768921,11,Holiday,Istanbul,74.67,Pending,7
CUST_2445,56,Female,High,Spain,2023-07-15 11:05:44.768923,2023-09-15 11:05:44.768923,20,Family,New York,8788.52,Cancelled,5
CUST_2446,18,Male,Very High,Italy,2024-02-23 11:05:44.768924,2024-05-08 11:05:44.768924,14,Family,Paris,8047.29,Pending,6
CUST_2447,50,Female,Very High,Japan,2024-01-18 11:05:44.768925,2024-03-26 11:05:44.768925,7,Holiday,Barcelona,5767.03,Completed,4
CUST_2448,51,Male,Low,Germany,2023-08-23 11:05:44.768927,2023-10-06 11:05:44.768927,16,Adventure,Istanbul,1235.45,Cancelled,6
